#fileformat=SDRF
#version=v1.1.0
#template=default
#template_version=v1.1.0
source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[age]	characteristics[ancestry category]	characteristics[sex]	characteristics[disease]	characteristics[biological replicate]	characteristics[individual]	characteristics[proteomexchange accession number]	assay name	technology type	comment[proteomics data acquisition method]	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[instrument]	comment[modification parameters]	comment[modification parameters].1	comment[modification parameters].2	comment[modification parameters].3	comment[cleavage agent details]	comment[cleavage agent details].1	comment[label]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[sex]
PXD011967-Sample-59	homo sapiens	Muscle	not applicable	47Y	African American	male	Normal	1	5	PXD011967	run 315	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	ScltlMsclSet10BRPhsFr28.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD011967/ScltlMsclSet10BRPhsFr28.raw	1	28	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=K;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001309;NT=Lys-C	AC=MS:1001251;NT=Trypsin	TMT130	20 ppm	0.08 Da	male
PXD011967-Sample-60	homo sapiens	Muscle	not applicable	not available	not available	not available	Normal	1	6	PXD011967	run 315	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	ScltlMsclSet10BRPhsFr28.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD011967/ScltlMsclSet10BRPhsFr28.raw	1	28	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=K;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001309;NT=Lys-C	AC=MS:1001251;NT=Trypsin	TMT131	20 ppm	0.08 Da	not available
PXD011967-Sample-55	homo sapiens	Muscle	not applicable	27Y	Caucasian	female	Normal	1	1	PXD011967	run 316	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	ScltlMsclSet10BRPhsFr29.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD011967/ScltlMsclSet10BRPhsFr29.raw	1	29	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=K;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001309;NT=Lys-C	AC=MS:1001251;NT=Trypsin	TMT126	20 ppm	0.08 Da	female
PXD011967-Sample-56	homo sapiens	Muscle	not applicable	81Y	Caucasian	male	Normal	1	2	PXD011967	run 316	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	ScltlMsclSet10BRPhsFr29.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD011967/ScltlMsclSet10BRPhsFr29.raw	1	29	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=K;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001309;NT=Lys-C	AC=MS:1001251;NT=Trypsin	TMT127	20 ppm	0.08 Da	male
PXD011967-Sample-57	homo sapiens	Muscle	not applicable	67Y	Caucasian	female	Normal	1	3	PXD011967	run 316	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	ScltlMsclSet10BRPhsFr29.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD011967/ScltlMsclSet10BRPhsFr29.raw	1	29	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=K;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001309;NT=Lys-C	AC=MS:1001251;NT=Trypsin	TMT128	20 ppm	0.08 Da	female
PXD011967-Sample-58	homo sapiens	Muscle	not applicable	62Y	Caucasian	female	Normal	1	4	PXD011967	run 316	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	ScltlMsclSet10BRPhsFr29.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD011967/ScltlMsclSet10BRPhsFr29.raw	1	29	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=K;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001309;NT=Lys-C	AC=MS:1001251;NT=Trypsin	TMT129	20 ppm	0.08 Da	female
PXD011967-Sample-59	homo sapiens	Muscle	not applicable	47Y	African American	male	Normal	1	5	PXD011967	run 316	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	ScltlMsclSet10BRPhsFr29.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD011967/ScltlMsclSet10BRPhsFr29.raw	1	29	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=K;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001309;NT=Lys-C	AC=MS:1001251;NT=Trypsin	TMT130	20 ppm	0.08 Da	male
PXD011967-Sample-60	homo sapiens	Muscle	not applicable	not available	not available	not available	Normal	1	6	PXD011967	run 316	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	ScltlMsclSet10BRPhsFr29.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD011967/ScltlMsclSet10BRPhsFr29.raw	1	29	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=K;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001309;NT=Lys-C	AC=MS:1001251;NT=Trypsin	TMT131	20 ppm	0.08 Da	not available
PXD011967-Sample-55	homo sapiens	Muscle	not applicable	27Y	Caucasian	female	Normal	1	1	PXD011967	run 317	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	ScltlMsclSet10BRPhsFr30.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD011967/ScltlMsclSet10BRPhsFr30.raw	1	30	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=K;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001309;NT=Lys-C	AC=MS:1001251;NT=Trypsin	TMT126	20 ppm	0.08 Da	female
PXD011967-Sample-56	homo sapiens	Muscle	not applicable	81Y	Caucasian	male	Normal	1	2	PXD011967	run 317	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	ScltlMsclSet10BRPhsFr30.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD011967/ScltlMsclSet10BRPhsFr30.raw	1	30	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=K;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001309;NT=Lys-C	AC=MS:1001251;NT=Trypsin	TMT127	20 ppm	0.08 Da	male
PXD011967-Sample-57	homo sapiens	Muscle	not applicable	67Y	Caucasian	female	Normal	1	3	PXD011967	run 317	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	ScltlMsclSet10BRPhsFr30.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD011967/ScltlMsclSet10BRPhsFr30.raw	1	30	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=K;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001309;NT=Lys-C	AC=MS:1001251;NT=Trypsin	TMT128	20 ppm	0.08 Da	female
PXD011967-Sample-58	homo sapiens	Muscle	not applicable	62Y	Caucasian	female	Normal	1	4	PXD011967	run 317	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	ScltlMsclSet10BRPhsFr30.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD011967/ScltlMsclSet10BRPhsFr30.raw	1	30	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=K;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001309;NT=Lys-C	AC=MS:1001251;NT=Trypsin	TMT129	20 ppm	0.08 Da	female
PXD011967-Sample-59	homo sapiens	Muscle	not applicable	47Y	African American	male	Normal	1	5	PXD011967	run 317	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	ScltlMsclSet10BRPhsFr30.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD011967/ScltlMsclSet10BRPhsFr30.raw	1	30	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=K;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001309;NT=Lys-C	AC=MS:1001251;NT=Trypsin	TMT130	20 ppm	0.08 Da	male
PXD011967-Sample-60	homo sapiens	Muscle	not applicable	not available	not available	not available	Normal	1	6	PXD011967	run 317	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	ScltlMsclSet10BRPhsFr30.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD011967/ScltlMsclSet10BRPhsFr30.raw	1	30	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=K;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001309;NT=Lys-C	AC=MS:1001251;NT=Trypsin	TMT131	20 ppm	0.08 Da	not available
PXD011967-Sample-55	homo sapiens	Muscle	not applicable	27Y	Caucasian	female	Normal	1	1	PXD011967	run 318	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	ScltlMsclSet10BRPhsFr31.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD011967/ScltlMsclSet10BRPhsFr31.raw	1	31	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=K;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001309;NT=Lys-C	AC=MS:1001251;NT=Trypsin	TMT126	20 ppm	0.08 Da	female
PXD011967-Sample-56	homo sapiens	Muscle	not applicable	81Y	Caucasian	male	Normal	1	2	PXD011967	run 318	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	ScltlMsclSet10BRPhsFr31.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD011967/ScltlMsclSet10BRPhsFr31.raw	1	31	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=K;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001309;NT=Lys-C	AC=MS:1001251;NT=Trypsin	TMT127	20 ppm	0.08 Da	male
PXD011967-Sample-57	homo sapiens	Muscle	not applicable	67Y	Caucasian	female	Normal	1	3	PXD011967	run 318	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	ScltlMsclSet10BRPhsFr31.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD011967/ScltlMsclSet10BRPhsFr31.raw	1	31	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=K;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001309;NT=Lys-C	AC=MS:1001251;NT=Trypsin	TMT128	20 ppm	0.08 Da	female
PXD011967-Sample-58	homo sapiens	Muscle	not applicable	62Y	Caucasian	female	Normal	1	4	PXD011967	run 318	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	ScltlMsclSet10BRPhsFr31.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD011967/ScltlMsclSet10BRPhsFr31.raw	1	31	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=K;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001309;NT=Lys-C	AC=MS:1001251;NT=Trypsin	TMT129	20 ppm	0.08 Da	female
PXD011967-Sample-59	homo sapiens	Muscle	not applicable	47Y	African American	male	Normal	1	5	PXD011967	run 318	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	ScltlMsclSet10BRPhsFr31.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD011967/ScltlMsclSet10BRPhsFr31.raw	1	31	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=K;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001309;NT=Lys-C	AC=MS:1001251;NT=Trypsin	TMT130	20 ppm	0.08 Da	male
PXD011967-Sample-60	homo sapiens	Muscle	not applicable	not available	not available	not available	Normal	1	6	PXD011967	run 318	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	ScltlMsclSet10BRPhsFr31.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD011967/ScltlMsclSet10BRPhsFr31.raw	1	31	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=K;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001309;NT=Lys-C	AC=MS:1001251;NT=Trypsin	TMT131	20 ppm	0.08 Da	not available
PXD011967-Sample-55	homo sapiens	Muscle	not applicable	27Y	Caucasian	female	Normal	1	1	PXD011967	run 319	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	ScltlMsclSet10BRPhsFr32.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD011967/ScltlMsclSet10BRPhsFr32.raw	1	32	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=K;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001309;NT=Lys-C	AC=MS:1001251;NT=Trypsin	TMT126	20 ppm	0.08 Da	female
PXD011967-Sample-56	homo sapiens	Muscle	not applicable	81Y	Caucasian	male	Normal	1	2	PXD011967	run 319	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	ScltlMsclSet10BRPhsFr32.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD011967/ScltlMsclSet10BRPhsFr32.raw	1	32	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=K;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001309;NT=Lys-C	AC=MS:1001251;NT=Trypsin	TMT127	20 ppm	0.08 Da	male
PXD011967-Sample-57	homo sapiens	Muscle	not applicable	67Y	Caucasian	female	Normal	1	3	PXD011967	run 319	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	ScltlMsclSet10BRPhsFr32.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD011967/ScltlMsclSet10BRPhsFr32.raw	1	32	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=K;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001309;NT=Lys-C	AC=MS:1001251;NT=Trypsin	TMT128	20 ppm	0.08 Da	female
PXD011967-Sample-58	homo sapiens	Muscle	not applicable	62Y	Caucasian	female	Normal	1	4	PXD011967	run 319	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	ScltlMsclSet10BRPhsFr32.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD011967/ScltlMsclSet10BRPhsFr32.raw	1	32	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=K;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001309;NT=Lys-C	AC=MS:1001251;NT=Trypsin	TMT129	20 ppm	0.08 Da	female
PXD011967-Sample-59	homo sapiens	Muscle	not applicable	47Y	African American	male	Normal	1	5	PXD011967	run 319	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	ScltlMsclSet10BRPhsFr32.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD011967/ScltlMsclSet10BRPhsFr32.raw	1	32	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=K;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001309;NT=Lys-C	AC=MS:1001251;NT=Trypsin	TMT130	20 ppm	0.08 Da	male
PXD011967-Sample-60	homo sapiens	Muscle	not applicable	not available	not available	not available	Normal	1	6	PXD011967	run 319	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	ScltlMsclSet10BRPhsFr32.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD011967/ScltlMsclSet10BRPhsFr32.raw	1	32	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=K;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001309;NT=Lys-C	AC=MS:1001251;NT=Trypsin	TMT131	20 ppm	0.08 Da	not available
PXD011967-Sample-55	homo sapiens	Muscle	not applicable	27Y	Caucasian	female	Normal	1	1	PXD011967	run 320	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	ScltlMsclSet10BRPhsFr33.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD011967/ScltlMsclSet10BRPhsFr33.raw	1	33	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=K;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001309;NT=Lys-C	AC=MS:1001251;NT=Trypsin	TMT126	20 ppm	0.08 Da	female
PXD011967-Sample-56	homo sapiens	Muscle	not applicable	81Y	Caucasian	male	Normal	1	2	PXD011967	run 320	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	ScltlMsclSet10BRPhsFr33.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD011967/ScltlMsclSet10BRPhsFr33.raw	1	33	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=K;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001309;NT=Lys-C	AC=MS:1001251;NT=Trypsin	TMT127	20 ppm	0.08 Da	male
PXD011967-Sample-57	homo sapiens	Muscle	not applicable	67Y	Caucasian	female	Normal	1	3	PXD011967	run 320	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	ScltlMsclSet10BRPhsFr33.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD011967/ScltlMsclSet10BRPhsFr33.raw	1	33	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=K;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001309;NT=Lys-C	AC=MS:1001251;NT=Trypsin	TMT128	20 ppm	0.08 Da	female
PXD011967-Sample-58	homo sapiens	Muscle	not applicable	62Y	Caucasian	female	Normal	1	4	PXD011967	run 320	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	ScltlMsclSet10BRPhsFr33.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD011967/ScltlMsclSet10BRPhsFr33.raw	1	33	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=K;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001309;NT=Lys-C	AC=MS:1001251;NT=Trypsin	TMT129	20 ppm	0.08 Da	female
PXD011967-Sample-59	homo sapiens	Muscle	not applicable	47Y	African American	male	Normal	1	5	PXD011967	run 320	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	ScltlMsclSet10BRPhsFr33.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD011967/ScltlMsclSet10BRPhsFr33.raw	1	33	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=K;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001309;NT=Lys-C	AC=MS:1001251;NT=Trypsin	TMT130	20 ppm	0.08 Da	male
PXD011967-Sample-60	homo sapiens	Muscle	not applicable	not available	not available	not available	Normal	1	6	PXD011967	run 320	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	ScltlMsclSet10BRPhsFr33.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD011967/ScltlMsclSet10BRPhsFr33.raw	1	33	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=K;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001309;NT=Lys-C	AC=MS:1001251;NT=Trypsin	TMT131	20 ppm	0.08 Da	not available
PXD011967-Sample-61	homo sapiens	Muscle	not applicable	not available	not available	not available	Normal	1	1	PXD011967	run 321	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	ScltlMsclSet11BRPhsFr1.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD011967/ScltlMsclSet11BRPhsFr1.raw	1	1	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=K;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001309;NT=Lys-C	AC=MS:1001251;NT=Trypsin	TMT126	20 ppm	0.08 Da	not available
