source name	characteristics[organism]	characteristics[organism part]	characteristics[developmental stage]	characteristics[disease]	characteristics[sex]	characteristics[age]	characteristics[ancestry category]	characteristics[cell type]	characteristics[cell line]	characteristics[enrichment process]	characteristics[enrichment method]	characteristics[biological replicate]	material type	assay name	technology type	comment[label]	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[fractionation method]	comment[cleavage agent details]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[enrichment process]
Sample 8	Homo sapiens	kidney cancer	not available	clear cell renal carcinoma	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 90	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_24-3.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_24-3.raw	1	3	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 8	Homo sapiens	kidney cancer	not available	clear cell renal carcinoma	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 91	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_24-4.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_24-4.raw	1	4	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 8	Homo sapiens	kidney cancer	not available	clear cell renal carcinoma	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 92	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_24-5.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_24-5.raw	1	5	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 8	Homo sapiens	kidney cancer	not available	clear cell renal carcinoma	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 93	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_24-6.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_24-6.raw	1	6	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 8	Homo sapiens	kidney cancer	not available	clear cell renal carcinoma	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 94	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_24-7.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_24-7.raw	1	7	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 8	Homo sapiens	kidney cancer	not available	clear cell renal carcinoma	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 95	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_24-8.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_24-8.raw	1	8	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 8	Homo sapiens	kidney cancer	not available	clear cell renal carcinoma	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 96	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_24-9.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_24-9.raw	1	9	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 9	Homo sapiens	kidney cancer	not available	clear cell renal carcinoma	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 97	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_25-10.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_25-10.raw	1	10	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 9	Homo sapiens	kidney cancer	not available	clear cell renal carcinoma	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 98	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_25-11.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_25-11.raw	1	11	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 9	Homo sapiens	kidney cancer	not available	clear cell renal carcinoma	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 99	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_25-12.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_25-12.raw	1	12	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 9	Homo sapiens	kidney cancer	not available	clear cell renal carcinoma	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 100	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_25-6.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_25-6.raw	1	6	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 9	Homo sapiens	kidney cancer	not available	clear cell renal carcinoma	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 101	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_25-7.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_25-7.raw	1	7	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 9	Homo sapiens	kidney cancer	not available	clear cell renal carcinoma	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 102	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_25-8.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_25-8.raw	1	8	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 9	Homo sapiens	kidney cancer	not available	clear cell renal carcinoma	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 103	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_25-9.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_25-9.raw	1	9	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 9	Homo sapiens	kidney cancer	not available	clear cell renal carcinoma	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 104	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_25_1.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_25_1.raw	1	1	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 9	Homo sapiens	kidney cancer	not available	clear cell renal carcinoma	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 105	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_25_2.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_25_2.raw	1	2	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 9	Homo sapiens	kidney cancer	not available	clear cell renal carcinoma	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 106	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_25_3.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_25_3.raw	1	3	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 9	Homo sapiens	kidney cancer	not available	clear cell renal carcinoma	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 107	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_25_4.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_25_4.raw	1	4	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 9	Homo sapiens	kidney cancer	not available	clear cell renal carcinoma	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 108	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_25_5.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_25_5.raw	1	5	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 10	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 109	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_26_1.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_26_1.raw	1	1	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 10	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 110	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_26_10.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_26_10.raw	1	10	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 10	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 111	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_26_11.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_26_11.raw	1	11	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 10	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 112	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_26_12.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_26_12.raw	1	12	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 10	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 113	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_26_2.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_26_2.raw	1	2	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 10	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 114	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_26_3.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_26_3.raw	1	3	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 10	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 115	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_26_4.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_26_4.raw	1	4	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 10	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 116	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_26_5.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_26_5.raw	1	5	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 10	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 117	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_26_6.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_26_6.raw	1	6	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 10	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 118	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_26_7.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_26_7.raw	1	7	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 10	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 119	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_26_8.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_26_8.raw	1	8	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
