source name	characteristics[organism]	characteristics[organism part]	characteristics[cell line]	characteristics[cell type]	characteristics[ancestry category]	characteristics[age]	characteristics[developmental stage]	characteristics[sex]	characteristics[disease]	characteristics[individual]	characteristics[biological replicate]	characteristics[phenotype]	assay name	technology type	comment[data file]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[proteomics data acquisition method]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[fractionation method]	comment[file uri]	comment[sdrf version]	comment[sdrf template]	factor value[phenotype]
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 metastatic clone	run 7	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_07.raw	1	7	itraq116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 metastatic clone
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 metastatic clone	run 8	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_08.raw	1	8	itraq116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 metastatic clone
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 metastatic clone	run 9	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_09.raw	1	9	itraq116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_09.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 metastatic clone
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 metastatic clone	run 10	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_10.raw	1	10	itraq116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 metastatic clone
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 metastatic clone	run 11	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_11.raw	1	11	itraq116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 metastatic clone
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 metastatic clone	run 12	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_12.raw	1	12	itraq116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 metastatic clone
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 metastatic clone	run 13	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_13.raw	1	13	itraq116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 metastatic clone
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 metastatic clone	run 14	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_14.raw	1	14	itraq116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 metastatic clone
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 metastatic clone	run 15	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_15.raw	1	15	itraq116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 metastatic clone
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 metastatic clone	run 16	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_16.raw	1	16	itraq116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 metastatic clone
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 metastatic clone	run 17	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_17.raw	1	17	itraq116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_17.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 metastatic clone
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 metastatic clone	run 18	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_18.raw	1	18	itraq116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_18.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 metastatic clone
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 metastatic clone	run 19	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_19.raw	1	19	itraq116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_19.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 metastatic clone
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 metastatic clone	run 20	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_20.raw	1	20	itraq116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 metastatic clone
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 metastatic clone	run 21	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_21.raw	1	21	itraq116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_21.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 metastatic clone
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 metastatic clone	run 22	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_22.raw	1	22	itraq116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_22.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 metastatic clone
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 metastatic clone	run 23	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_23.raw	1	23	itraq116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_23.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 metastatic clone
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 metastatic clone	run 24	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_24.raw	1	24	itraq116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_24.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 metastatic clone
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 metastatic clone	run 25	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_25.raw	1	25	itraq116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_25.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 metastatic clone
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 metastatic clone	run 26	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_26.raw	1	26	itraq116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_26.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 metastatic clone
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 metastatic clone	run 27	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_27.raw	1	27	itraq116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_27.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 metastatic clone
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 metastatic clone	run 28	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_28.raw	1	28	itraq116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_28.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 metastatic clone
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 metastatic clone	run 29	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_29.raw	1	29	itraq116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_29.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 metastatic clone
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 metastatic clone	run 30	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_30.raw	1	30	itraq116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_30.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 metastatic clone
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 metastatic clone	run 31	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_31.raw	1	31	itraq116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_31.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 metastatic clone
