source name	characteristics[organism]	characteristics[organism part]	material type	characteristics[disease]	characteristics[cell type]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	characteristics[synthetic peptide]	assay name	technology type	comment[label]	comment[fractionation method]	comment[fraction identifier]	comment[ms2 mass analyzer]	comment[ms2 mass analyzer]	comment[instrument]	comment[separation]	comment[file uri]	comment[dissociation method]	comment[dissociation method]	comment[dissociation method]	comment[HCD collision energy]	comment[HCD collision energy]	comment[HCD collision energy]	comment[CID collision energy]	comment[EThcD collision energy]	comment[ETciD collision energy]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[data file]	comment[technical replicate]
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_100	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02080d_GA4-TUM_isoform_100_01_01-DDA-1h-R1.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02080d_GA4-TUM_isoform_100_01_01-DDA-1h-R1.raw	1
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_99	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02080d_GA3-TUM_isoform_99_01_01-DDA-1h-R1.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02080d_GA3-TUM_isoform_99_01_01-DDA-1h-R1.raw	1
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_98	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02080d_GA2-TUM_isoform_98_01_01-DDA-1h-R1.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02080d_GA2-TUM_isoform_98_01_01-DDA-1h-R1.raw	1
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_108	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02080d_GA12-TUM_isoform_108_01_01-DDA-1h-R1.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02080d_GA12-TUM_isoform_108_01_01-DDA-1h-R1.raw	1
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_107	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02080d_GA11-TUM_isoform_107_01_01-DDA-1h-R1.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02080d_GA11-TUM_isoform_107_01_01-DDA-1h-R1.raw	1
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_106	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02080d_GA10-TUM_isoform_106_01_01-DDA-1h-R1.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02080d_GA10-TUM_isoform_106_01_01-DDA-1h-R1.raw	1
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_97	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02080d_GA1-TUM_isoform_97_01_01-DDA-1h-R1.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02080d_GA1-TUM_isoform_97_01_01-DDA-1h-R1.raw	1
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_114	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02080d_B6-TUM_isoform_114_01_01-DDA-1h-R1.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02080d_B6-TUM_isoform_114_01_01-DDA-1h-R1.raw	1
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_87	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02079a_BH3-TUM_isoform_87_01_01-DDA-1h-R3.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02079a_BH3-TUM_isoform_87_01_01-DDA-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_86	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02079a_BH2-TUM_isoform_86_01_01-DDA-1h-R3.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02079a_BH2-TUM_isoform_86_01_01-DDA-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_85	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02079a_BH1-TUM_isoform_85_01_01-DDA-1h-R3.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02079a_BH1-TUM_isoform_85_01_01-DDA-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_75	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02079a_BG3-TUM_isoform_75_01_01-DDA-1h-R3.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02079a_BG3-TUM_isoform_75_01_01-DDA-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_74	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02079a_BG2-TUM_isoform_74_01_01-DDA-1h-R3.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02079a_BG2-TUM_isoform_74_01_01-DDA-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_73	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02079a_BG1-TUM_isoform_73_01_01-DDA-1h-R3.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02079a_BG1-TUM_isoform_73_01_01-DDA-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_64	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02079a_BF4-TUM_isoform_64_01_01-DDA-1h-R3.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02079a_BF4-TUM_isoform_64_01_01-DDA-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_63	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02079a_BF3-TUM_isoform_63_01_01-DDA-1h-R3.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02079a_BF3-TUM_isoform_63_01_01-DDA-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_62	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02079a_BF2-TUM_isoform_62_01_01-DDA-1h-R3.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02079a_BF2-TUM_isoform_62_01_01-DDA-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_61	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02079a_BF1-TUM_isoform_61_01_01-DDA-1h-R3.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02079a_BF1-TUM_isoform_61_01_01-DDA-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_52	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02079a_BE4-TUM_isoform_52_01_01-DDA-1h-R3.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02079a_BE4-TUM_isoform_52_01_01-DDA-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_51	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02079a_BE3-TUM_isoform_51_01_01-DDA-1h-R3.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02079a_BE3-TUM_isoform_51_01_01-DDA-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_50	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02079a_BE2-TUM_isoform_50_01_01-DDA-1h-R3.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02079a_BE2-TUM_isoform_50_01_01-DDA-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_49	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02079a_BE1-TUM_isoform_49_01_01-DDA-1h-R3.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02079a_BE1-TUM_isoform_49_01_01-DDA-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_40	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02079a_BD4-TUM_isoform_40_01_01-DDA-1h-R3.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02079a_BD4-TUM_isoform_40_01_01-DDA-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_39	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02079a_BD3-TUM_isoform_39_01_01-DDA-1h-R3.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02079a_BD3-TUM_isoform_39_01_01-DDA-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_38	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02079a_BD2-TUM_isoform_38_01_01-DDA-1h-R3.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02079a_BD2-TUM_isoform_38_01_01-DDA-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_37	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02079a_BD1-TUM_isoform_37_01_01-DDA-1h-R3.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02079a_BD1-TUM_isoform_37_01_01-DDA-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_28	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02079a_BC4-TUM_isoform_28_01_01-DDA-1h-R3.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02079a_BC4-TUM_isoform_28_01_01-DDA-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_27	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02079a_BC3-TUM_isoform_27_01_01-DDA-1h-R3.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02079a_BC3-TUM_isoform_27_01_01-DDA-1h-R3.raw	3
