#file_format=SDRF
#version=v1.1.0
#template=ms-proteomics,version=v1.1.0
source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[biological replicate]	characteristics[enrichment process]	characteristics[enrichment method]	assay name	technology type	comment[plasmodium strain]	comment[proteomexchange accession number]	comment[proteomics data acquisition method]	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[technical replicate]	comment[label]	comment[instrument]	comment[dissociation method]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]
Sample 4	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	IMAC	run 94	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_MZ_IMAC_E12r.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_MZ_IMAC_E12r.raw	12	2	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 4	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	IMAC	run 95	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_MZ_IMAC_E13.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_MZ_IMAC_E13.raw	13	1	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 4	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	IMAC	run 96	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_MZ_IMAC_E13r.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_MZ_IMAC_E13r.raw	13	2	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 4	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	IMAC	run 97	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_MZ_IMAC_E14.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_MZ_IMAC_E14.raw	14	1	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 4	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	IMAC	run 98	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_MZ_IMAC_E14r.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_MZ_IMAC_E14r.raw	14	2	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 4	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	IMAC	run 99	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_MZ_IMAC_E2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_MZ_IMAC_E2.raw	2	1	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 4	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	IMAC	run 100	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_MZ_IMAC_E2r.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_MZ_IMAC_E2r.raw	2	2	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 4	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	IMAC	run 101	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_MZ_IMAC_E3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_MZ_IMAC_E3.raw	3	1	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 4	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	IMAC	run 102	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_MZ_IMAC_E3r.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_MZ_IMAC_E3r.raw	3	2	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 4	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	IMAC	run 103	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_MZ_IMAC_E4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_MZ_IMAC_E4.raw	4	1	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 4	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	IMAC	run 104	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_MZ_IMAC_E4r.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_MZ_IMAC_E4r.raw	4	2	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 4	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	IMAC	run 105	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_MZ_IMAC_E5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_MZ_IMAC_E5.raw	5	1	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 4	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	IMAC	run 106	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_MZ_IMAC_E5r.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_MZ_IMAC_E5r.raw	5	2	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 4	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	IMAC	run 107	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_MZ_IMAC_E6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_MZ_IMAC_E6.raw	6	1	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 4	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	IMAC	run 108	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_MZ_IMAC_E6r.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_MZ_IMAC_E6r.raw	6	2	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 4	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	IMAC	run 109	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_MZ_IMAC_E7.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_MZ_IMAC_E7.raw	7	1	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 4	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	IMAC	run 110	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_MZ_IMAC_E7r.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_MZ_IMAC_E7r.raw	7	2	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 4	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	IMAC	run 111	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_MZ_IMAC_E8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_MZ_IMAC_E8.raw	8	1	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 4	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	IMAC	run 112	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_MZ_IMAC_E8r.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_MZ_IMAC_E8r.raw	8	2	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 4	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	IMAC	run 113	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_MZ_IMAC_E9.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_MZ_IMAC_E9.raw	9	1	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 4	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	IMAC	run 114	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_MZ_IMAC_E9r.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_MZ_IMAC_E9r.raw	9	2	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 5	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	not applicable	run 115	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_Mz_FT_1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_Mz_FT_1.raw	1	1	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 5	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	not applicable	run 116	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_Mz_FT_1r.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_Mz_FT_1r.raw	1	2	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 5	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	not applicable	run 117	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_Mz_FT_2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_Mz_FT_2.raw	2	1	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 5	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	not applicable	run 118	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_Mz_FT_2r.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_Mz_FT_2r.raw	2	2	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 5	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	not applicable	run 119	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_Mz_FT_3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_Mz_FT_3.raw	3	1	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 5	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	not applicable	run 120	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_Mz_FT_3r.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_Mz_FT_3r.raw	3	2	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 5	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	not applicable	run 121	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_Mz_FT_4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_Mz_FT_4.raw	4	1	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 5	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	not applicable	run 122	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_Mz_FT_4r.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_Mz_FT_4r.raw	4	2	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 6	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	TiO2	run 123	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_Mz_TiO2_E1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_Mz_TiO2_E1.raw	1	1	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
Sample 6	plasmodium falciparum	human erythrocytes	schizont	not applicable	2	enrichment of phosphorylated protein	TiO2	run 124	proteomic profiling by mass spectrometry	3D7	PXD015093	NT=Data-dependent acquisition;AC=PRIDE:0000627	Ex2_Mz_TiO2_E10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/03/PXD015093/Ex2_Mz_TiO2_E10.raw	10	2	AC=MS:1002038;NT=label free sample	AC=MS:1003096;NT=LTQ Orbitrap Velos Pro	AC=PRIDE:0000590;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	5 ppm	0.5 Da
