source name	characteristics[organism]	characteristics[organism part]	characteristics[developmental stage]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[ancestry category]	characteristics[cell type]	characteristics[cell line]	characteristics[biological replicate]	material type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[fractionation method]	comment[label]	comment[cleavage agent details]	comment[ms2 mass analyzer]	comment[instrument]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[cell line]
Sample 32	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	LIM1863	1	cell	run 477	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM1863_fr12.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM1863_fr12.raw	1	12	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM1863
Sample 32	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	LIM1863	1	cell	run 478	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM1863_fr13.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM1863_fr13.raw	1	13	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM1863
Sample 32	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	LIM1863	1	cell	run 479	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM1863_fr14.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM1863_fr14.raw	1	14	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM1863
Sample 32	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	LIM1863	1	cell	run 480	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM1863_fr15.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM1863_fr15.raw	1	15	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM1863
Sample 33	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM1899	1	cell	run 481	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM1899_fr01.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM1899_fr01.raw	1	1	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM1899
Sample 33	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM1899	1	cell	run 482	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM1899_fr02.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM1899_fr02.raw	1	2	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM1899
Sample 33	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM1899	1	cell	run 483	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM1899_fr03.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM1899_fr03.raw	1	3	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM1899
Sample 33	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM1899	1	cell	run 484	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM1899_fr04.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM1899_fr04.raw	1	4	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM1899
Sample 33	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM1899	1	cell	run 485	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM1899_fr05.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM1899_fr05.raw	1	5	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM1899
Sample 33	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM1899	1	cell	run 486	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM1899_fr06.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM1899_fr06.raw	1	6	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM1899
Sample 33	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM1899	1	cell	run 487	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM1899_fr07.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM1899_fr07.raw	1	7	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM1899
Sample 33	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM1899	1	cell	run 488	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM1899_fr08.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM1899_fr08.raw	1	8	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM1899
Sample 33	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM1899	1	cell	run 489	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM1899_fr09.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM1899_fr09.raw	1	9	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM1899
Sample 33	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM1899	1	cell	run 490	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM1899_fr10.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM1899_fr10.raw	1	10	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM1899
Sample 33	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM1899	1	cell	run 491	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM1899_fr11.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM1899_fr11.raw	1	11	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM1899
Sample 33	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM1899	1	cell	run 492	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM1899_fr12.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM1899_fr12.raw	1	12	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM1899
Sample 33	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM1899	1	cell	run 493	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM1899_fr13.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM1899_fr13.raw	1	13	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM1899
Sample 33	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM1899	1	cell	run 494	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM1899_fr14.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM1899_fr14.raw	1	14	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM1899
Sample 33	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM1899	1	cell	run 495	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM1899_fr15.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM1899_fr15.raw	1	15	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM1899
Sample 34	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM2099	1	cell	run 496	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM2099_fr01.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2099_fr01.raw	1	1	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2099
Sample 34	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM2099	1	cell	run 497	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM2099_fr02.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2099_fr02.raw	1	2	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2099
Sample 34	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM2099	1	cell	run 498	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM2099_fr03.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2099_fr03.raw	1	3	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2099
Sample 34	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM2099	1	cell	run 499	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM2099_fr04.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2099_fr04.raw	1	4	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2099
Sample 34	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM2099	1	cell	run 500	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM2099_fr05.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2099_fr05.raw	1	5	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2099
Sample 34	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM2099	1	cell	run 501	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM2099_fr06.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2099_fr06.raw	1	6	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2099
Sample 34	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM2099	1	cell	run 502	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM2099_fr07.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2099_fr07.raw	1	7	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2099
Sample 34	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM2099	1	cell	run 503	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM2099_fr08.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2099_fr08.raw	1	8	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2099
Sample 34	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM2099	1	cell	run 504	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM2099_fr09.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2099_fr09.raw	1	9	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2099
Sample 34	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM2099	1	cell	run 505	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM2099_fr10.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2099_fr10.raw	1	10	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2099
Sample 34	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM2099	1	cell	run 506	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM2099_fr11.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2099_fr11.raw	1	11	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2099
Sample 34	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM2099	1	cell	run 507	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM2099_fr12.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2099_fr12.raw	1	12	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2099
Sample 34	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM2099	1	cell	run 508	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM2099_fr13.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2099_fr13.raw	1	13	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2099
Sample 34	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM2099	1	cell	run 509	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM2099_fr14.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2099_fr14.raw	1	14	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2099
Sample 34	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM2099	1	cell	run 510	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM2099_fr15.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2099_fr15.raw	1	15	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2099
Sample 35	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM2405	1	cell	run 511	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM2405_fr01.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2405_fr01.raw	1	1	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2405
Sample 35	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM2405	1	cell	run 512	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM2405_fr02.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2405_fr02.raw	1	2	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2405
Sample 35	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM2405	1	cell	run 513	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM2405_fr03.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2405_fr03.raw	1	3	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2405
Sample 35	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM2405	1	cell	run 514	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM2405_fr04.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2405_fr04.raw	1	4	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2405
Sample 35	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM2405	1	cell	run 515	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM2405_fr05.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2405_fr05.raw	1	5	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2405
Sample 35	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM2405	1	cell	run 516	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM2405_fr06.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2405_fr06.raw	1	6	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2405
Sample 35	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM2405	1	cell	run 517	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM2405_fr07.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2405_fr07.raw	1	7	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2405
Sample 35	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM2405	1	cell	run 518	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM2405_fr08.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2405_fr08.raw	1	8	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2405
Sample 35	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM2405	1	cell	run 519	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM2405_fr09.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2405_fr09.raw	1	9	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2405
Sample 35	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM2405	1	cell	run 520	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM2405_fr10.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2405_fr10.raw	1	10	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2405
Sample 35	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM2405	1	cell	run 521	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM2405_fr11.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2405_fr11.raw	1	11	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2405
Sample 35	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM2405	1	cell	run 522	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM2405_fr12.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2405_fr12.raw	1	12	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2405
Sample 35	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM2405	1	cell	run 523	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM2405_fr13.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2405_fr13.raw	1	13	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2405
Sample 35	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM2405	1	cell	run 524	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM2405_fr14.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2405_fr14.raw	1	14	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2405
Sample 35	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM2405	1	cell	run 525	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM2405_fr15.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2405_fr15.raw	1	15	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2405
